Time (s),Channel 1 (V),Channel 2 (V)
8.057918367346939394e-05,3.283618828115839161e+00,-2.540667294181275793e-02
8.060918367346939196e-05,3.276116623991863985e+00,-3.656612293304117856e-02
8.063918367346938998e-05,3.279867726053851573e+00,-2.168685627806965499e-02
8.066918367346940155e-05,3.279867726053851573e+00,-1.796703961432744023e-02
8.069918367346939957e-05,3.287369930177827637e+00,-2.540667294181275793e-02
8.072918367346939759e-05,3.291121032239815225e+00,-2.540667294181275793e-02
8.075918367346939560e-05,3.272365521929876397e+00,-1.796703961432744023e-02
8.078918367346939362e-05,3.272365521929876397e+00,-1.796703961432744023e-02
8.081918367346940519e-05,3.283618828115839161e+00,-1.424722295058433730e-02
8.084918367346938966e-05,3.291121032239815225e+00,-1.796703961432744023e-02
8.087918367346940123e-05,3.268614419867887921e+00,-2.540667294181275793e-02
8.090918367346939925e-05,3.272365521929876397e+00,-1.796703961432744023e-02
8.093918367346939727e-05,3.279867726053851573e+00,-1.796703961432744023e-02
8.096918367346939529e-05,3.287369930177827637e+00,-1.424722295058433730e-02
8.099918367346939331e-05,3.279867726053851573e+00,-1.796703961432744023e-02
8.102918367346940488e-05,3.276116623991863985e+00,-2.168685627806965499e-02
8.105918367346938934e-05,3.268614419867887921e+00,-2.168685627806965499e-02
8.108918367346940092e-05,3.272365521929876397e+00,-2.540667294181275793e-02
8.111918367346939893e-05,3.287369930177827637e+00,-1.796703961432744023e-02
8.114918367346939695e-05,3.276116623991863985e+00,-1.796703961432744023e-02
8.117918367346939497e-05,3.283618828115839161e+00,-2.540667294181275793e-02
8.120918367346939299e-05,3.283618828115839161e+00,-1.796703961432744023e-02
8.123918367346940456e-05,3.287369930177827637e+00,-1.796703961432744023e-02
8.126918367346938903e-05,3.279867726053851573e+00,-2.540667294181275793e-02
8.129918367346940060e-05,3.291121032239815225e+00,6.320437043862980886e-04
8.132918367346939862e-05,3.306125440487766465e+00,-2.168685627806965499e-02
8.135918367346939664e-05,3.306125440487766465e+00,-2.168685627806965499e-02
8.138918367346939466e-05,3.306125440487766465e+00,-6.807589623099019605e-03
8.141918367346939267e-05,3.302374338425778877e+00,-2.912648960555586086e-02
8.144918367346940424e-05,2.814731070367358701e+00,-1.424722295058433730e-02
8.147918367346938871e-05,9.616866517453606100e-01,-2.540667294181275793e-02
8.150918367346940028e-05,4.590389754389883059e-01,-1.796703961432744023e-02
8.153918367346939830e-05,5.490654249266966325e-01,-1.796703961432744023e-02
8.156918367346939632e-05,5.528165269886851085e-01,-3.284630626929807562e-02
8.159918367346939434e-05,5.528165269886851085e-01,-2.168685627806965499e-02
8.162918367346939236e-05,5.640698331746487604e-01,3.783021034181377473e-02
8.165918367346940393e-05,5.490654249266966325e-01,3.540146267599459939e-01
8.168918367346940195e-05,5.228077104927817409e-01,6.144017932219374423e-01
8.171918367346939997e-05,5.303099146167578049e-01,4.656091266722279798e-01
8.174918367346939798e-05,5.265588125547702170e-01,4.916478433184274799e-01
8.177918367346939600e-05,5.190566084307941530e-01,4.990874766459127976e-01
8.180918367346939402e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.183918367346939204e-05,5.228077104927817409e-01,4.842082099909417181e-01
8.186918367346940361e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.189918367346940163e-05,5.003010981208553254e-01,4.804883933271990593e-01
8.192918367346939965e-05,5.378121187407338688e-01,5.065271099733981153e-01
8.195918367346939767e-05,5.228077104927817409e-01,4.953676599821701387e-01
8.198918367346939569e-05,5.228077104927817409e-01,4.879280266546848210e-01
8.201918367346939371e-05,5.190566084307941530e-01,4.879280266546848210e-01
8.204918367346939172e-05,5.265588125547702170e-01,4.916478433184274799e-01
8.207918367346940330e-05,5.078033022448305012e-01,4.842082099909417181e-01
8.210918367346940131e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.213918367346939933e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.216918367346939735e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.219918367346939537e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.222918367346939339e-05,4.965499960588668493e-01,4.842082099909417181e-01
8.225918367346939141e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.228918367346940298e-05,5.003010981208553254e-01,4.879280266546848210e-01
8.231918367346940100e-05,5.115544043068180891e-01,4.842082099909417181e-01
8.234918367346939902e-05,4.965499960588668493e-01,4.990874766459127976e-01
8.237918367346939703e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.240918367346939505e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.243918367346939307e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.246918367346939109e-05,5.078033022448305012e-01,4.842082099909417181e-01
8.249918367346940266e-05,5.003010981208553254e-01,4.879280266546848210e-01
8.252918367346940068e-05,5.153055063688065651e-01,4.804883933271990593e-01
8.255918367346939870e-05,5.040522001828429133e-01,4.842082099909417181e-01
8.258918367346939672e-05,5.003010981208553254e-01,4.990874766459127976e-01
8.261918367346939474e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.264918367346939276e-05,4.965499960588668493e-01,4.990874766459127976e-01
8.267918367346939077e-05,4.965499960588668493e-01,4.990874766459127976e-01
8.270918367346940235e-05,4.965499960588668493e-01,4.842082099909417181e-01
8.273918367346940036e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.276918367346939838e-05,4.965499960588668493e-01,4.916478433184274799e-01
8.279918367346939640e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.282918367346939442e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.285918367346939244e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.288918367346939046e-05,5.003010981208553254e-01,4.990874766459127976e-01
8.291918367346940203e-05,4.965499960588668493e-01,4.879280266546848210e-01
8.294918367346940005e-05,5.040522001828429133e-01,5.028072933096554564e-01
8.297918367346939807e-05,5.040522001828429133e-01,4.730487599997137416e-01
8.300918367346939609e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.303918367346939410e-05,4.927988939968792614e-01,4.953676599821701387e-01
8.306918367346939212e-05,5.003010981208553254e-01,4.879280266546848210e-01
8.309918367346939014e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.312918367346940171e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.315918367346939973e-05,5.115544043068180891e-01,5.028072933096554564e-01
8.318918367346939775e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.321918367346939577e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.324918367346939379e-05,5.003010981208553254e-01,4.879280266546848210e-01
8.327918367346940536e-05,5.040522001828429133e-01,4.879280266546848210e-01
8.330918367346938982e-05,5.115544043068180891e-01,5.065271099733981153e-01
8.333918367346940140e-05,5.003010981208553254e-01,4.990874766459127976e-01
8.336918367346939941e-05,5.040522001828429133e-01,5.028072933096554564e-01
8.339918367346939743e-05,5.040522001828429133e-01,5.028072933096554564e-01
8.342918367346939545e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.345918367346939347e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.348918367346940504e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.351918367346938951e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.354918367346940108e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.357918367346939910e-05,5.078033022448305012e-01,5.102469266371412182e-01
8.360918367346939712e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.363918367346939514e-05,5.115544043068180891e-01,4.879280266546848210e-01
8.366918367346939315e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.369918367346940473e-05,4.927988939968792614e-01,4.804883933271990593e-01
8.372918367346938919e-05,5.190566084307941530e-01,5.176865599646265359e-01
8.375918367346940076e-05,5.115544043068180891e-01,5.028072933096554564e-01
8.378918367346939878e-05,5.003010981208553254e-01,4.953676599821701387e-01
8.381918367346939680e-05,5.040522001828429133e-01,4.990874766459127976e-01
8.384918367346939482e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.387918367346939284e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.390918367346940441e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.393918367346938888e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.396918367346940045e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.399918367346939847e-05,5.115544043068180891e-01,4.879280266546848210e-01
8.402918367346939648e-05,5.040522001828429133e-01,4.879280266546848210e-01
8.405918367346939450e-05,5.003010981208553254e-01,4.990874766459127976e-01
8.408918367346939252e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.411918367346940409e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.414918367346938856e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.417918367346940013e-05,5.003010981208553254e-01,4.916478433184274799e-01
8.420918367346939815e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.423918367346939617e-05,4.965499960588668493e-01,4.879280266546848210e-01
8.426918367346939419e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.429918367346939220e-05,5.040522001828429133e-01,5.065271099733981153e-01
8.432918367346940378e-05,5.078033022448305012e-01,4.842082099909417181e-01
8.435918367346940179e-05,5.040522001828429133e-01,4.916478433184274799e-01
8.438918367346939981e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.441918367346939783e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.444918367346939585e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.447918367346939387e-05,5.040522001828429133e-01,4.916478433184274799e-01
8.450918367346939189e-05,5.078033022448305012e-01,4.990874766459127976e-01
8.453918367346940346e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.456918367346940148e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.459918367346939950e-05,5.190566084307941530e-01,4.990874766459127976e-01
8.462918367346939752e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.465918367346939553e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.468918367346939355e-05,5.078033022448305012e-01,4.990874766459127976e-01
8.471918367346939157e-05,5.190566084307941530e-01,4.842082099909417181e-01
8.474918367346940314e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.477918367346940116e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.480918367346939918e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.483918367346939720e-05,5.003010981208553254e-01,4.953676599821701387e-01
8.486918367346939522e-05,5.190566084307941530e-01,4.953676599821701387e-01
8.489918367346939324e-05,4.965499960588668493e-01,4.879280266546848210e-01
8.492918367346939125e-05,5.003010981208553254e-01,4.879280266546848210e-01
8.495918367346940283e-05,5.040522001828429133e-01,4.879280266546848210e-01
8.498918367346940084e-05,5.003010981208553254e-01,4.990874766459127976e-01
8.501918367346939886e-05,5.153055063688065651e-01,4.990874766459127976e-01
8.504918367346939688e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.507918367346939490e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.510918367346939292e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.513918367346939094e-05,5.115544043068180891e-01,4.842082099909417181e-01
8.516918367346940251e-05,5.078033022448305012e-01,4.953676599821701387e-01
8.519918367346940053e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.522918367346939855e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.525918367346939657e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.528918367346939458e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.531918367346939260e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.534918367346939062e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.537918367346940219e-05,5.190566084307941530e-01,4.990874766459127976e-01
8.540918367346940021e-05,5.153055063688065651e-01,4.879280266546848210e-01
8.543918367346939823e-05,5.228077104927817409e-01,4.879280266546848210e-01
8.546918367346939625e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.549918367346939427e-05,5.040522001828429133e-01,4.916478433184274799e-01
8.552918367346939229e-05,5.078033022448305012e-01,4.990874766459127976e-01
8.555918367346939031e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.558918367346940188e-05,5.040522001828429133e-01,4.990874766459127976e-01
8.561918367346939990e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.564918367346939791e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.567918367346939593e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.570918367346939395e-05,5.078033022448305012e-01,4.842082099909417181e-01
8.573918367346939197e-05,5.078033022448305012e-01,4.990874766459127976e-01
8.576918367346938999e-05,5.078033022448305012e-01,4.879280266546848210e-01
8.579918367346940156e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.582918367346939958e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.585918367346939760e-05,5.228077104927817409e-01,4.879280266546848210e-01
8.588918367346939562e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.591918367346939363e-05,5.040522001828429133e-01,4.842082099909417181e-01
8.594918367346939165e-05,5.153055063688065651e-01,4.879280266546848210e-01
8.597918367346938967e-05,5.078033022448305012e-01,4.990874766459127976e-01
8.600918367346940124e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.603918367346939926e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.606918367346939728e-05,5.040522001828429133e-01,4.879280266546848210e-01
8.609918367346939530e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.612918367346939332e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.615918367346939134e-05,5.153055063688065651e-01,4.767685766634564004e-01
8.618918367346940291e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.621918367346940093e-05,5.153055063688065651e-01,4.916478433184274799e-01
8.624918367346939895e-05,5.190566084307941530e-01,4.990874766459127976e-01
8.627918367346939696e-05,5.115544043068180891e-01,4.879280266546848210e-01
8.630918367346939498e-05,5.153055063688065651e-01,4.842082099909417181e-01
8.633918367346939300e-05,5.078033022448305012e-01,4.916478433184274799e-01
8.636918367346940457e-05,5.228077104927817409e-01,4.879280266546848210e-01
8.639918367346940259e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.642918367346940061e-05,5.078033022448305012e-01,4.804883933271990593e-01
8.645918367346939863e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.648918367346939665e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.651918367346939467e-05,5.115544043068180891e-01,5.028072933096554564e-01
8.654918367346939269e-05,5.153055063688065651e-01,4.990874766459127976e-01
8.657918367346940426e-05,5.115544043068180891e-01,4.990874766459127976e-01
8.660918367346940228e-05,5.078033022448305012e-01,4.842082099909417181e-01
8.663918367346940029e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.666918367346939831e-05,5.003010981208553254e-01,4.990874766459127976e-01
8.669918367346939633e-05,5.115544043068180891e-01,4.916478433184274799e-01
8.672918367346939435e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.675918367346939237e-05,5.115544043068180891e-01,4.953676599821701387e-01
8.678918367346940394e-05,5.040522001828429133e-01,4.879280266546848210e-01
8.681918367346940196e-05,5.153055063688065651e-01,4.842082099909417181e-01
8.684918367346939998e-05,5.040522001828429133e-01,4.953676599821701387e-01
8.687918367346939800e-05,5.153055063688065651e-01,4.953676599821701387e-01
8.690918367346939601e-05,6.540962826623570869e-01,4.990874766459127976e-01
8.693918367346939403e-05,8.379002836997613279e-01,5.028072933096554564e-01
8.696918367346939205e-05,1.010450978551202805e+00,4.916478433184274799e-01
8.699918367346940362e-05,1.160495061030716979e+00,4.842082099909417181e-01
8.702918367346940164e-05,1.306788041448242677e+00,4.842082099909417181e-01
8.705918367346939966e-05,1.434325511555829546e+00,4.879280266546848210e-01
8.708918367346939768e-05,1.558111879601428829e+00,4.767685766634564004e-01
